Array,SimSub,AIC_TD,AIC_TDRS,AIC_Util,AIC_FourLR,RealAlpha,RealBeta,RecAlpha,RecBeta
18,8631,155.095902636618,157.095141673777,156.858046742995,161.05887580137,0.109602257180283,0.681864322079762,0.40296933358009,0.400655825883728
18,8632,90.5597026396172,91.9288043708454,92.2706107409171,90.7333311915022,0.642800677120349,11.7339338998654,0.665693883047188,7.85628392564178
18,8633,140.229880451673,142.560093558013,141.863858132753,144.484815164914,0.687661687010156,1.71329292307885,0.737247892220228,2.17952685814696
18,8634,135.625331451006,133.501128829772,135.88799447252,137.250113082137,0.304815536995043,3.94082790645363,0.265107458534024,3.89264701459804
18,8635,149.782436143638,150.048996724012,150.717019128666,153.037192812951,0.431525383348635,1.33933374425353,0.541372866180381,1.49956569357132
18,8636,143.511941106028,146.060539952857,145.508478566908,148.097685820916,0.188258315904774,1.7902149102775,0.228327199554699,2.73668343996494
18,8637,89.9124546146017,90.8565220848604,91.4398911164785,92.0126105488993,0.450509826837529,11.8758452027872,0.464081139387941,9.03105350527421
18,8638,123.224599459138,124.914212216536,124.768695171885,125.81897767609,0.371188067505225,5.01615671409102,0.404655384319274,4.66425288763143
18,8639,152.111392383649,153.57047551075,154.005470894426,157.441957937082,0.608460018382794,0.744378255307849,0.531932041043377,1.01558864330947
18,8640,89.8398030185177,89.9449854124036,89.6626030900833,93.0217832784853,0.563273129610187,8.86971195438605,0.560811079246161,7.0381078621796
18,8641,145.533401549849,147.742728135243,146.484692212118,152.088954461731,0.238051746941016,3.46272796749228,0.167222007296224,2.6333670152204
18,8642,130.506101304264,132.504726438707,132.507489447915,132.65524179679,0.319380396638593,3.14584121517609,0.494642053284871,4.06158661036061
18,8643,85.1825261411178,85.3292276110038,86.0479715679347,88.8684850850861,0.429680426065934,7.4992026840467,0.521261884483262,8.94730461143516
