subj,trialExp,trialRoom,rt,signedPE,reward,condition,imageShown,estimate,absPE,risk,signedErr,absErr,learningRate,lrcat,deck,exp,scenetype,alphapos,alphaneg,AsymmIdx,modval,modelrpe,AbsRPE,PositiveRPE
A10LQ8RUWDUI5U,44,14,10198,30,30,lrfirst,static/images/Outdoor_21.jpg,0,30,high,-20,20,1,30,20 cents,exp3,O,0.547132816314462,0.488275115530378,0.056844939056256,0.105872677781097,0.194127322218903,0.194127322218903,1
A10LQ8RUWDUI5U,45,15,9298,70,70,lrfirst,static/images/Indoor_29.jpg,0,70,high,-80,80,1.14285714285714,70,80 cents,exp3,I,0.547132816314462,0.488275115530378,0.056844939056256,0.927391487016379,-0.227391487016379,0.227391487016379,0
A10LQ8RUWDUI5U,46,16,8356,-10,20,lrfirst,static/images/Outdoor_14.jpg,30,10,high,10,10,0,-10,20 cents,exp3,O,0.547132816314462,0.488275115530378,0.056844939056256,0.212086106310311,-0.0120861063103106,0.0120861063103106,0
A10LQ8RUWDUI5U,47,17,9736,-20,60,lrfirst,static/images/Indoor_62.jpg,80,20,high,0,0,-1,-10,80 cents,exp3,I,0.547132816314462,0.488275115530378,0.056844939056256,0.816361882422832,-0.216361882422832,0.216361882422832,0
A10LQ8RUWDUI5U,48,18,8339,-10,90,lrfirst,static/images/Indoor_73.jpg,100,10,high,20,20,1,-10,80 cents,exp3,I,0.547132816314462,0.488275115530378,0.056844939056256,0.710717759286454,0.189282240713546,0.189282240713546,1
A10LQ8RUWDUI5U,49,19,9141,10,40,lrfirst,static/images/Outdoor_33.jpg,30,10,high,10,10,-1,10,20 cents,exp3,O,0.547132816314462,0.488275115530378,0.056844939056256,0.206184761355331,0.193815238644669,0.193815238644669,1
A10LQ8RUWDUI5U,50,20,9989,-10,10,lrfirst,static/images/Outdoor_37.jpg,20,10,high,0,0,-2,-10,20 cents,exp3,O,0.547132816314462,0.488275115530378,0.056844939056256,0.312227438719648,-0.212227438719648,0.212227438719648,0
A10LQ8RUWDUI5U,51,21,8409,0,90,lrfirst,static/images/Indoor_60.jpg,90,0,high,10,10,NaN,NaN,80 cents,exp3,I,0.547132816314462,0.488275115530378,0.056844939056256,0.814280284726368,0.0857197152736318,0.0857197152736318,1
A10LQ8RUWDUI5U,52,22,11144,-40,60,lrfirst,static/images/Indoor_12.jpg,100,40,high,20,20,1,-50,80 cents,exp3,I,0.547132816314462,0.488275115530378,0.056844939056256,0.861180353957704,-0.261180353957704,0.261180353957704,0
A10LQ8RUWDUI5U,53,23,8361,0,40,lrfirst,static/images/Outdoor_15.jpg,40,0,high,20,20,NaN,NaN,20 cents,exp3,O,0.547132816314462,0.488275115530378,0.056844939056256,0.208602061560096,0.191397938439904,0.191397938439904,1
A10LQ8RUWDUI5U,54,24,9201,20,80,lrfirst,static/images/Indoor_30.jpg,60,20,high,-20,20,1.5,10,80 cents,exp3,I,0.547132816314462,0.488275115530378,0.056844939056256,0.733652486454741,0.0663475135452589,0.0663475135452589,1
A10LQ8RUWDUI5U,55,25,9503,0,20,lrfirst,static/images/Outdoor_81.jpg,20,0,high,0,0,NaN,NaN,20 cents,exp3,O,0.547132816314462,0.488275115530378,0.056844939056256,0.313322154655503,-0.113322154655503,0.113322154655503,0
A10LQ8RUWDUI5U,56,26,8578,-20,70,lrfirst,static/images/Indoor_9.jpg,90,20,high,10,10,1.5,-10,80 cents,exp3,I,0.547132816314462,0.488275115530378,0.056844939056256,0.769953388396221,-0.0699533883962206,0.0699533883962206,0
A10LQ8RUWDUI5U,57,27,8039,-20,0,lrfirst,static/images/Outdoor_59.jpg,20,20,high,0,0,1,-10,20 cents,exp3,O,0.547132816314462,0.488275115530378,0.056844939056256,0.257989766498936,-0.257989766498936,0.257989766498936,0
A10LQ8RUWDUI5U,58,28,9905,30,30,lrfirst,static/images/Outdoor_1.jpg,0,30,high,-20,20,NaN,30,20 cents,exp3,O,0.547132816314462,0.488275115530378,0.056844939056256,0.132019783456013,0.167980216543987,0.167980216543987,1
A10LQ8RUWDUI5U,59,29,7980,40,100,lrfirst,static/images/Indoor_41.jpg,60,40,high,-20,20,NaN,50,80 cents,exp3,I,0.547132816314462,0.488275115530378,0.056844939056256,0.735796889595315,0.264203110404685,0.264203110404685,1
A11C9D55C41PB2,0,0,1452213091181,10,60,highfirst,Outdoor_51.jpg,50,10,high,10,10,0,10,40 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.5,0.1,0.1,1
A11C9D55C41PB2,1,1,1452213099248,10,40,highfirst,Indoor_67.jpg,30,10,high,-30,30,0,10,60 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.5,-0.1,0.1,0
A11C9D55C41PB2,2,2,1452213106280,-50,0,highfirst,Outdoor_50.jpg,50,50,high,10,10,0,-50,40 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.502900534216378,-0.502900534216378,0.502900534216378,0
A11C9D55C41PB2,3,3,1452213113443,50,80,highfirst,Indoor_64.jpg,30,50,high,-30,30,0.8,50,60 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.460078648610628,0.339921351389372,0.339921351389372,1
A11C9D55C41PB2,4,4,1452213120616,30,80,highfirst,Outdoor_65.jpg,50,30,high,10,10,0.333333333333333,30,40 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.302135844812831,0.497864155187169,0.497864155187169,1
A11C9D55C41PB2,5,5,1452213127864,-40,20,highfirst,Outdoor_3.jpg,60,40,high,20,20,-0.5,-50,40 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.316576564985114,-0.116576564985114,0.116576564985114,0
A11C9D55C41PB2,6,6,1452213134917,-50,20,highfirst,Indoor_35.jpg,70,50,high,10,10,0.6,-50,60 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.46993818371645,-0.26993818371645,0.26993818371645,0
A11C9D55C41PB2,7,7,1452213142338,60,100,highfirst,Indoor_32.jpg,40,60,high,-20,20,-0.333333333333333,50,60 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.362175212860919,0.637824787139081,0.637824787139081,1
A11C9D55C41PB2,8,8,1452213149368,-80,0,highfirst,Outdoor_25.jpg,80,80,high,40,40,0.3125,-70,40 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.270037624839748,-0.270037624839748,0.270037624839748,0
A11C9D55C41PB2,9,9,1452213156879,60,80,highfirst,Indoor_10.jpg,20,60,high,-40,40,0.666666666666667,50,60 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.380675539052426,0.419324460947574,0.419324460947574,1
A11C9D55C41PB2,10,10,1452213163950,-40,20,highfirst,Indoor_11.jpg,60,40,high,0,0,1,-50,60 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.392838188519851,-0.192838188519851,0.192838188519851,0
A11C9D55C41PB2,11,11,1452213171066,25,80,highfirst,Outdoor_73.jpg,55,25,high,15,15,0.6,30,40 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.162234955743959,0.637765044256041,0.637765044256041,1
A11C9D55C41PB2,12,12,1452213179211,-50,20,highfirst,Outdoor_23.jpg,70,50,high,30,30,-0.4,-50,40 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.180733549072702,0.0192664509272985,0.0192664509272985,1
A11C9D55C41PB2,13,13,1452213186328,20,40,highfirst,Indoor_40.jpg,20,20,high,-40,40,1,10,60 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.315854577667943,0.0841454223320574,0.0841454223320574,1
A11C9D55C41PB2,14,14,1452213193330,-30,60,highfirst,Outdoor_16.jpg,90,30,high,50,50,NaN,-30,40 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.181292379074129,0.418707620925871,0.418707620925871,1
A11C9D55C41PB2,15,15,1452213200363,60,100,highfirst,Indoor_37.jpg,40,60,high,-20,20,NaN,50,60 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.318295244434199,0.6817047555658,0.6817047555658,1
A11C9D55C41PB2,16,0,1452213210392,-5,45,highfirst,Outdoor_32.jpg,50,5,low,-10,10,2,-10,60 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.193437136885665,0.256562863114335,0.256562863114335,1
A11C9D55C41PB2,17,1,1452213218037,-25,35,highfirst,Indoor_42.jpg,60,25,low,20,20,1.2,-30,40 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.338068324124059,0.0119316758759409,0.0119316758759409,1
A11C9D55C41PB2,18,2,1452213225224,15,45,highfirst,Indoor_23.jpg,30,15,low,-10,10,3.33333333333333,10,40 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.338414406465428,0.111585593534572,0.111585593534572,1
A11C9D55C41PB2,19,3,1452213232231,25,65,highfirst,Outdoor_61.jpg,40,25,low,-20,20,0.4,30,60 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.200878830516815,0.449121169483185,0.449121169483185,1
A11C9D55C41PB2,20,4,1452213240324,5,55,highfirst,Outdoor_14.jpg,50,5,low,-10,10,4,10,60 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.21390574371067,0.33609425628933,0.33609425628933,1
A11C9D55C41PB2,21,5,1452213248256,-25,55,highfirst,Indoor_39.jpg,80,25,low,40,40,1.6,-30,40 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.341650984786446,0.208349015213554,0.208349015213554,1
A11C9D55C41PB2,22,6,1452213255651,-15,25,highfirst,Indoor_50.jpg,40,15,low,0,0,0.666666666666667,-10,40 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.347694219262201,-0.0976942192622015,0.0976942192622015,0
A11C9D55C41PB2,23,7,1452213263806,5,75,highfirst,Outdoor_31.jpg,70,5,low,10,10,-6,10,60 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.223654272613622,0.526345727386378,0.526345727386378,1
A11C9D55C41PB2,24,8,1452213272707,15,45,highfirst,Indoor_41.jpg,30,15,low,-10,10,2,10,40 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.308693366703435,0.141306633296565,0.141306633296565,1
A11C9D55C41PB2,25,9,1452213279774,15,55,highfirst,Outdoor_48.jpg,40,15,low,-20,20,-0.333333333333333,10,60 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.238921110532906,0.311078889467094,0.311078889467094,1
A11C9D55C41PB2,26,10,1452213287217,-35,25,highfirst,Indoor_78.jpg,60,35,low,20,20,0,-30,40 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.312792013952213,-0.0627920139522131,0.0627920139522131,0
A11C9D55C41PB2,27,11,1452213294692,30,65,highfirst,Outdoor_15.jpg,35,30,low,-25,25,0.833333333333333,30,60 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.247944060161826,0.402055939838174,0.402055939838174,1
A11C9D55C41PB2,28,12,1452213303040,15,75,highfirst,Outdoor_38.jpg,60,15,low,0,0,2,10,60 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.259605830265811,0.490394169734189,0.490394169734189,1
A11C9D55C41PB2,29,13,1452213310228,-5,55,highfirst,Indoor_48.jpg,60,5,low,20,20,4,-10,40 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.287724593417887,0.262275406582113,0.262275406582113,1
A11C9D55C41PB2,30,14,1452213318612,-45,45,highfirst,Outdoor_27.jpg,90,45,low,30,30,NaN,-50,60 cents,exp1,O,0.0290053421637765,0.399213513893716,-0.864530289811048,0.5,-0.05,0.05,0
A11C9D55C41PB2,31,15,1452213325857,-5,35,highfirst,Indoor_63.jpg,40,5,low,0,0,NaN,-10,40 cents,exp1,I,0.0290053421637765,0.399213513893716,-0.864530289811048,0.5,-0.15,0.15,0
A129B5FAMFJNAT,0,0,4962,-40,20,hrfirst,Outdoor_8.jpg,60,40,high,20,20,0.75,-50,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.5,-0.3,0.3,0
A129B5FAMFJNAT,1,1,3363,0,60,hrfirst,Indoor_67.jpg,60,0,high,0,0,NaN,NaN,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.5,0.1,0.1,1
A129B5FAMFJNAT,2,2,4099,50,80,hrfirst,Outdoor_25.jpg,30,50,high,-10,10,0.6,50,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.311141540056802,0.488858459943199,0.488858459943199,1
A129B5FAMFJNAT,3,3,4678,-30,20,hrfirst,Indoor_77.jpg,50,30,high,-10,10,-0.666666666666667,-30,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.525587787322733,-0.325587787322733,0.325587787322733,0
A129B5FAMFJNAT,4,4,5784,-60,0,hrfirst,Outdoor_43.jpg,60,60,high,20,20,0.666666666666667,-50,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.436229603096257,-0.436229603096257,0.436229603096257,0
A129B5FAMFJNAT,5,5,3378,40,60,hrfirst,Outdoor_65.jpg,20,40,high,-20,20,0.5,50,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.161610766354951,0.438389233645049,0.438389233645049,1
A129B5FAMFJNAT,6,6,3857,30,100,hrfirst,Indoor_13.jpg,70,30,high,10,10,0.333333333333333,30,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.320621093689116,0.679378906310884,0.679378906310884,1
A129B5FAMFJNAT,7,7,3871,0,80,hrfirst,Indoor_14.jpg,80,0,high,20,20,NaN,NaN,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.494459123351457,0.305540876648543,0.305540876648543,1
A129B5FAMFJNAT,8,8,3742,0,40,hrfirst,Outdoor_75.jpg,40,0,high,0,0,NaN,NaN,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.273784871105807,0.126215128894193,0.126215128894193,1
A129B5FAMFJNAT,9,9,3736,-10,40,hrfirst,Indoor_28.jpg,50,10,high,-10,10,3,-10,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.572640273052301,-0.172640273052301,0.172640273052301,0
A129B5FAMFJNAT,10,10,3550,80,100,hrfirst,Indoor_39.jpg,20,80,high,-40,40,0.75,70,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.463958352742865,0.536041647257135,0.536041647257135,1
A129B5FAMFJNAT,11,11,3668,20,60,hrfirst,Outdoor_2.jpg,40,20,high,0,0,0,10,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.306080529856367,0.293919470143633,0.293919470143633,1
A129B5FAMFJNAT,12,12,3839,-40,0,hrfirst,Outdoor_47.jpg,40,40,high,0,0,0.25,-50,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.381288018776824,-0.381288018776824,0.381288018776824,0
A129B5FAMFJNAT,13,13,4127,-40,40,hrfirst,Indoor_56.jpg,80,40,high,20,20,1.25,-50,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.601119549404297,-0.201119549404297,0.201119549404297,0
A129B5FAMFJNAT,14,14,4807,50,80,hrfirst,Outdoor_38.jpg,30,50,high,-10,10,0.6,50,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.141256458706876,0.658743541293124,0.658743541293124,1
A129B5FAMFJNAT,15,15,3698,-10,20,hrfirst,Indoor_72.jpg,30,10,high,-30,30,-3,-10,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.474509121521079,-0.274509121521079,0.274509121521079,0
A129B5FAMFJNAT,16,16,4441,-40,20,hrfirst,Outdoor_81.jpg,60,40,high,20,20,0.75,-50,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.309814355055203,-0.109814355055203,0.109814355055203,0
A129B5FAMFJNAT,17,17,4410,20,80,hrfirst,Indoor_54.jpg,60,20,high,0,0,0,10,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.301697888418308,0.498302111581692,0.498302111581692,1
A129B5FAMFJNAT,18,18,3657,0,60,hrfirst,Indoor_15.jpg,60,0,high,0,0,NaN,NaN,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.429202372954521,0.170797627045479,0.170797627045479,1
A129B5FAMFJNAT,19,19,4438,10,40,hrfirst,Outdoor_85.jpg,30,10,high,-10,10,1,10,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.240683121803932,0.159316878196068,0.159316878196068,1
A129B5FAMFJNAT,20,20,4406,40,80,hrfirst,Outdoor_17.jpg,40,40,high,0,0,0.25,50,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.28144878576596,0.51855121423404,0.51855121423404,1
A129B5FAMFJNAT,21,21,4074,-70,20,hrfirst,Indoor_34.jpg,90,70,high,30,30,0.428571428571429,-70,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.472905706515193,-0.272905706515193,0.272905706515193,0
A129B5FAMFJNAT,22,22,3836,40,100,hrfirst,Indoor_70.jpg,60,40,high,0,0,-1.4,50,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.301103868374627,0.698896131625373,0.698896131625373,1
A129B5FAMFJNAT,23,23,3310,-10,40,hrfirst,Outdoor_36.jpg,50,10,high,10,10,4,-10,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.414134567623618,-0.0141345676236178,0.0141345676236178,0
A129B5FAMFJNAT,24,24,4657,56,60,hrfirst,Indoor_55.jpg,4,56,high,-56,56,0.821428571428571,50,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.479935924141738,0.120064075858262,0.120064075858262,1
A129B5FAMFJNAT,25,25,3981,50,60,hrfirst,Outdoor_45.jpg,10,50,high,-30,30,1.4,50,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.40523645871242,0.19476354128758,0.19476354128758,1
A129B5FAMFJNAT,26,26,4275,30,80,hrfirst,Indoor_20.jpg,50,30,high,-10,10,1,30,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.510657664523355,0.289342335476645,0.289342335476645,1
A129B5FAMFJNAT,27,27,4210,-60,20,hrfirst,Outdoor_11.jpg,80,60,high,40,40,0.666666666666667,-50,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.45507213943931,-0.25507213943931,0.25507213943931,0
A129B5FAMFJNAT,28,28,3621,-40,0,hrfirst,Outdoor_19.jpg,40,40,high,0,0,NaN,-50,40 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.294497034676227,-0.294497034676227,0.294497034676227,0
A129B5FAMFJNAT,29,29,3315,-40,40,hrfirst,Indoor_12.jpg,80,40,high,20,20,NaN,-50,60 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.584693965959749,-0.184693965959749,0.184693965959749,0
A129B5FAMFJNAT,30,0,3671,10,70,hrfirst,Outdoor_42.jpg,60,10,low,0,0,-2,10,60 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.5,0.2,0.2,1
A129B5FAMFJNAT,31,1,3239,10,30,hrfirst,Indoor_69.jpg,20,10,low,-20,20,4,10,40 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.5,-0.2,0.2,0
A129B5FAMFJNAT,32,2,4503,-20,40,hrfirst,Indoor_35.jpg,60,20,low,20,20,-0.5,-10,40 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.374094360037868,0.0259056399621324,0.0259056399621324,1
A129B5FAMFJNAT,33,3,3506,40,80,hrfirst,Outdoor_24.jpg,40,40,low,-20,20,-0.5,50,60 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.551175574645467,0.248824425354533,0.248824425354533,1
A129B5FAMFJNAT,34,4,5143,40,60,hrfirst,Outdoor_23.jpg,20,40,low,-40,40,1.5,50,60 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.614844239412198,-0.0148442394121981,0.0148442394121981,0
A129B5FAMFJNAT,35,5,7170,-20,50,hrfirst,Indoor_50.jpg,70,20,low,30,30,0.5,-10,40 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.380723040095971,0.119276959904029,0.119276959904029,1
A129B5FAMFJNAT,36,6,4347,-40,20,hrfirst,Indoor_78.jpg,60,40,low,20,20,1.125,-50,40 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.411243374921236,-0.211243374921236,0.211243374921236,0
A129B5FAMFJNAT,37,7,3944,-40,40,hrfirst,Outdoor_1.jpg,80,40,low,20,20,0.25,-50,60 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.605499372097479,-0.205499372097478,0.205499372097478,0
A129B5FAMFJNAT,38,8,6003,45,60,hrfirst,Indoor_76.jpg,15,45,low,-25,25,1.44444444444444,50,40 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.278259713385142,0.321740286614858,0.321740286614858,1
A129B5FAMFJNAT,39,9,3478,-20,50,hrfirst,Outdoor_70.jpg,70,20,low,10,10,-0.5,-10,60 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.476131722318732,0.0238682776812684,0.0238682776812684,1
A129B5FAMFJNAT,40,10,4846,-30,50,hrfirst,Indoor_21.jpg,80,30,low,40,40,1.66666666666667,-30,40 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.360585933655704,0.139414066344296,0.139414066344296,1
A129B5FAMFJNAT,41,11,3448,-20,60,hrfirst,Outdoor_67.jpg,80,20,low,20,20,1,-10,60 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.482239086449414,0.117760913550586,0.117760913550586,1
A129B5FAMFJNAT,42,12,6568,-10,50,hrfirst,Outdoor_13.jpg,60,10,low,0,0,-1,-10,60 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.512371498558046,-0.0123714985580459,0.0123714985580459,0
A129B5FAMFJNAT,43,13,3369,0,30,hrfirst,Indoor_17.jpg,30,0,low,-10,10,NaN,NaN,40 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.396258908449857,-0.0962589084498571,0.0962589084498571,0
A129B5FAMFJNAT,44,14,4006,0,70,hrfirst,Outdoor_79.jpg,70,0,low,10,10,NaN,NaN,60 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.504583291341839,0.195416708658161,0.195416708658161,1
A129B5FAMFJNAT,45,15,4526,0,40,hrfirst,Indoor_30.jpg,40,0,low,0,0,NaN,NaN,40 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.335661211097679,0.0643387889023208,0.0643387889023208,1
A129B5FAMFJNAT,46,16,3806,-50,40,hrfirst,Outdoor_18.jpg,90,50,low,30,30,-0.2,-50,60 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.554586103146375,-0.154586103146375,0.154586103146375,0
A129B5FAMFJNAT,47,17,4495,40,60,hrfirst,Indoor_7.jpg,20,40,low,-20,20,0.25,50,40 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.352124083568027,0.247875916431972,0.247875916431972,1
A129B5FAMFJNAT,48,18,5341,-20,80,hrfirst,Outdoor_64.jpg,100,20,low,40,40,0.5,-10,60 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.457269791916892,0.342730208083108,0.342730208083108,1
A129B5FAMFJNAT,49,19,4600,-10,20,hrfirst,Indoor_60.jpg,30,10,low,-10,10,1,-10,40 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.415550045888917,-0.215550045888917,0.215550045888917,0
A129B5FAMFJNAT,50,20,3896,-30,60,hrfirst,Outdoor_12.jpg,90,30,low,30,30,0.333333333333333,-30,60 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.544966868651959,0.0550331313480407,0.0550331313480407,1
A129B5FAMFJNAT,51,21,3823,-10,70,hrfirst,Outdoor_87.jpg,80,10,low,20,20,2,-10,60 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.559048629258336,0.140951370741664,0.140951370741664,1
A129B5FAMFJNAT,52,22,3474,30,50,hrfirst,Indoor_4.jpg,20,30,low,-20,20,0.666666666666667,30,40 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.279855213531362,0.220144786468638,0.220144786468638,1
A129B5FAMFJNAT,53,23,4370,0,40,hrfirst,Indoor_43.jpg,40,0,low,0,0,NaN,NaN,40 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.336185393295042,0.0638146067049578,0.0638146067049578,1
A129B5FAMFJNAT,54,24,4389,20,80,hrfirst,Outdoor_76.jpg,60,20,low,0,0,1.5,10,60 cents,exp2,O,0.255877873227334,0.629528199810662,-0.42201012389859,0.595114966232191,0.204885033767809,0.204885033767809,1
A129B5FAMFJNAT,55,25,4915,-10,30,hrfirst,Indoor_31.jpg,40,10,low,0,0,2,-10,40 cents,exp2,I,0.255877873227334,0.629528199810662,-0.42201012389859,0.352514139139546,-0.0525141391395456,0.0525141391395456,0
